#	x	bhikkhupātimokkhapāḷi	pos	grammar	+case	tamil	meaning	lit. meaning	root	rt gp	sign	base	construction	compound type	compound construction	abbrev	source	sentence	aṭṭhakathā	comments	test number	test	unnamed.1	unnamed.2	unnamed.3
1.0	1.0	namo	ind	nom sg of namas	+dat	நமோ	homage (to), respect (to)	bending (to), bowing (to)	√nam (to bend)	1.0	a		√nam + as			NI	nidānuddeso	namo tassa bhagavato arahato sammāsambuddhassa.		audio	2022-05-11	= COUNTIFS(C$2:C2,C2)	C2	C2	1.0
2.0	2.0	saparikkamanaṃ	adj	nt nom sg	0.0	0.0	accessible, approachable	with walking around	√kam (to go)	1.0	a	0.0	sa + pari + √kam + ana	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	tehi bhikkhūhi vatthu desetabbaṃ anārambhaṃ saparikkamanaṃ			2022-05-11	= COUNTIFS(C$2:C679,C679)	C679	C679	1.0
 	 															SA7	vihārakārasikkhāpadaṃ				2022-05-11	#N/A	#N/A	#N/A	
2.0	2.0	sārambhe	adj	nt loc sg of sārambha	0.0	0.0	in harmful, injurious	in with harm	√rabh (to be violent)	1.0	a	0.0	sa + ā + √rabh > rambh + a	kammadhāraya	sa + ārambha	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C681,C681)	C681	C681	1.0
2.0	38.0	ce	ind	0.0	0.0	0.0	if	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C682,C682)	C682	C682	1.0
13.0	147.0	bhikkhu	noun	masc nom sg, from bhikkhati	0.0	பிக்கு	monk, monastic	beggar, mendicant	√bhikkh (to beg)	1.0	a	0.0	√bhikkh + u	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C683,C683)	C683	C683	1.0
2.0	2.0	vatthusmiṃ	noun	nt loc sg of vatthu	0.0	0.0	on a plot, site	0.0	√vas (to live)	1.0	a	0.0	√vas + tha + u	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C684,C684)	C684	C684	1.0
2.0	2.0	aparikkamane	adj	nt loc sg of aparikkamana, neg	0.0	0.0	(on) not accessible, not approachable	not with walking around	√kam (to go)	1.0	a	0.0	na + pari + √kam + ana	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C685,C685)	C685	C685	1.0
2.0	3.0	mahallakaṃ	adj	masc acc sg of mahallaka	0.0	0.0	large, big	0.0	0.0	0.0	0.0	0.0	mahā + la + ka	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C686,C686)	C686	C686	1.0
2.0	3.0	vihāraṃ	noun	masc acc sg of vihāra, from viharati	0.0	0.0	building, house	living place	√har (to live)	1.0	a	0.0	vi + √har + *a	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C687,C687)	C687	C687	1.0
2.0	2.0	kāreyya	verb	opt 3rd sg of kāreti	0.0	0.0	he would build, make	would cause to make	√kar (to do, make)	7.0	*e	√kar + *e > kāre (caus)	kāre + ti	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C688,C688)	C688	C688	1.0
4.0	26.0	bhikkhū	noun	masc nom pl, from bhikkhati	0.0	0.0	monks, monastics	beggar, mendicant	√bhikkh (to beg)	1.0	a	0.0	√bhikkh + u	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C689,C689)	C689	C689	1.0
24.0	220.0	vā	ind	conj	0.0	அல்லது	or, either or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C690,C690)	C690	C690	1.0
2.0	2.0	anabhineyya	verb	opt 3rd sg of abhineti, neg	0.0	0.0	he would not bring	0.0	√nī (to lead)	1.0	a	√nī + a > ne	abhi + ne + ti	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C691,C691)	C691	C691	1.0
4.0	4.0	vatthudesanāya	noun	fem dat sg, comp	0.0	0.0	for appointing the site	0.0	0.0	0.0	0.0	0.0	vatthu + desanā	genitive tappurisa	vatthuno + desanā	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C692,C692)	C692	C692	1.0
7.0	13.0	saṅghādiseso	noun	masc nom sg of saṅghādisesa	0.0	0.0	offence requiring the involvement of the community in the beginning and the rest	with the community in the beginning and the rest	0.0	0.0	0.0	0.0	saṅgha + ādi + sesa	0.0	0.0	SA7	vihārakārasikkhāpadaṃ	sārambhe ce bhikkhu vatthusmiṃ aparikkamane mahallakaṃ vihāraṃ kāreyya, bhikkhū vā anabhineyya vatthudesanāya, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C693,C693)	C693	C693	1.0
 	 																				2022-05-11	#N/A	#N/A	#N/A	
 		8.0																			2022-05-11	#N/A	#N/A	#N/A	
10.0	99.0	yo	pron	masc nom sg of ya	0.0	எவரேனும்	whichever, whoever	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C696,C696)	C696	C696	1.0
13.0	124.0	pana	ind	0.0	0.0	இப்போது	then, now, so, but	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C697,C697)	C697	C697	1.0
14.0	147.0	bhikkhu	noun	masc nom sg, from bhikkhati	0.0	பிக்கு	monk, monastic	beggar, mendicant	√bhikkh (to beg)	1.0	a	0.0	√bhikkh + u	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C698,C698)	C698	C698	1.0
1.0	26.0	bhikkhuṃ	noun	masc acc sg, from bhikkhati			monk, monastic	beggar, mendicant	√bhikkh (to beg)	1.0	a		√bhikkh + u			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C699,C699)	C699	C699	1.0
1.0	2.0	duṭṭho	adj	masc nom sg of duṭṭha			angry, upset	corrupt	√dus (to be angry, corrupt)	3.0	ya		√dus + ta			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C700,C700)	C700	C700	1.0
1.0	2.0	doso	adj	masc nom sg of duṭṭha			with ill-will	hatred	√dus (to hate, dislike)	3.0	ya		√dus + *a			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C701,C701)	C701	C701	1.0
1.0	2.0	appatīto	adj	masc nom sg, pp of pacceti			displeased, unhappy		√i (to come, go)	1.0	a		na + pati + √i + ta			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C702,C702)	C702	C702	1.0
1.0	2.0	amūlakena	adj	masc instr sg of amūlaka, from mūla			with groundless, baseless, unfounded	with no root	√mūl (to support)	1.0	a		na + √mūl + a + ka			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C703,C703)	C703	C703	1.0
1.0	4.0	pārājikena	adj	masc instr sg of pārājika			with (a matter) related to defeat		√ji (conquer)	1.0	a		parā > pārā + √ji + *ika			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C704,C704)	C704	C704	1.0
2.0	3.0	dhammena	noun	masc instr sg of dhamma	0.0	0.0	with act, practice	0.0	√dhar (to hold)	1.0	a	0.0	√dhar + ma	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C705,C705)	C705	C705	1.0
1.0	3.0	anuddhaṃseyya	verb	opt 3rd sg of anuddhaṃseti	+acc		he would accuse, denounce	causes to fall	√dhaṃs (to fall down, destroy)	1.0	*e	√dhaṃs + *e > dhaṃse (caus)	anu + dhaṃse + ti			SA8	duṭṭhadosasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto amūlakena pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C706,C706)	C706	C706	1.0
1.0	3.0	appeva	comp	sandhi			if only, please may, hopefully						api > apy > app + eva			SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C707,C707)	C707	C707	1.0
6.0	26.0	- api	ind	conj	0.0	யாக	then, and, now, even	0.0	0.0	0.0	0.0	0.0	(a)pi	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C708,C708)	C708	C708	1.0
2.0	20.0	- eva	ind	0.0	0.0	ம்..	just, only	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C709,C709)	C709	C709	1.0
1.0	3.0	nāma	ind				certainly, indeed									SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C710,C710)	C710	C710	1.0
1.0	2.0	naṃ	pron	masc acc sg			him									SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C711,C711)	C711	C711	1.0
1.0	4.0	imamhā	pron	nt abl sg of ima			from this									SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C712,C712)	C712	C712	1.0
1.0	2.0	brahmacariyā	noun	nt abl sg of brahmacariya			from holy life, spiritual path	god walk					brahma + cariya	kammadhāraya	brahma + cariya	SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C713,C713)	C713	C713	1.0
2.0	2.0	- brahma	adj	0.0	0.0	0.0	divine, holy, spiritual	0.0	√brah (to increase)	1.0	a	0.0	√brah + ma	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C714,C714)	C714	C714	1.0
1.0	1.0	- cariyā	noun	nt abl sg of cariya, from carati			conduct, behaviour, state of life		√car (walk, behave)	1.0	a		√car + iya			SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C715,C715)	C715	C715	1.0
1.0	2.0	cāveyyanti	comp	sandhi									cāveyyaṃ + iti			SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C716,C716)	C716	C716	1.0
1.0	1.0	- cāveyyaṃ	verb	opt 1st sg of cāveti	+abl		I could cause to fall		√cu (to shift, fall away, die)	1.0	a	√cu + *e > cāve (caus)	cāve + ti			SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C717,C717)	C717	C717	1.0
8.0	45.0	- iti	ind	0.0	0.0	என	“”	thus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti			2022-05-11	= COUNTIFS(C$2:C718,C718)	C718	C718	1.0
2.0	16.0	tato	ind	adv, abl sg of ta	0.0	பின்	after, then	from that	0.0	0.0	0.0	0.0	ta + to	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C719,C719)	C719	C719	1.0
2.0	3.0	aparena	adj	instr sg of apara	0.0	மற்றொரு	at another, at a later	with another	0.0	0.0	0.0	0.0	apa + ra	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C720,C720)	C720	C720	1.0
2.0	3.0	samayena	noun	masc instr sg of samaya	0.0	சமயத்துடன்	at time, at occasion	with time, come together	√i (to come, go)	1.0	a	0.0	saṃ + √i > ay + *a	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C721,C721)	C721	C721	1.0
2.0	3.0	samanuggāhīyamāno	prp	masc nom sg of samanuggāhiyamāna, from samanuggāhīyati	0.0	விசாரணை செய்துகொண்டோ	being closely questioned	being dived into	√gāh (to dive, plunge)	1.0	īya	√gāh + īya > gāhīya	saṃ + anu + gāhīya + māna	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C722,C722)	C722	C722	1.0
25.0	220.0	vā	ind	conj	0.0	அல்லது	or, either or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C723,C723)	C723	C723	1.0
2.0	3.0	asamanuggāhīyamāno	prp	masc nom sg of na + samanuggāhiyamāna, from samanuggāhīyati	0.0	விசாரணை செய்யாமலோ	not being closely questioned	not being dived into	√gāh (to dive, plunge)	1.0	īya	√gāh + īya > gāhīya	na + saṃ + anu + gāhīya + māna	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C724,C724)	C724	C724	1.0
26.0	220.0	vā	ind	conj	0.0	அல்லது	or, either or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C725,C725)	C725	C725	1.0
1.0	1.0	amūlakañceva	comp	sandhi			if just groundless						amūlakaṃ + ce + eva			SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C726,C726)	C726	C726	1.0
1.0	1.0	- amūlakaṃ	adj	nt nom sg of amūlaka, from mūla			groundless, baseless, unfounded	no root	√mūl (to support)	1.0	a		na + √mūl + a + ka			SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C727,C727)	C727	C727	1.0
1.0	5.0	- ce	ind				if									SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C728,C728)	C728	C728	1.0
3.0	20.0	- eva	ind	0.0	0.0	ம்..	just, only	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C729,C729)	C729	C729	1.0
3.0	37.0	taṃ	pron	masc acc sg of ta	0.0	அதை	that	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C730,C730)	C730	C730	1.0
1.0	4.0	adhikaraṇaṃ	noun	nt acc of adhikaraṇa			legal case, issue		√kar (to do, make)	7.0	o		adhi + √kar + aṇa			SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C731,C731)	C731	C731	1.0
10.0	20.0	hoti	verb	pr 3rd sg	+nom	இருக்கிறது	there is	it is	√hū (to be)	1.0	a	√hū + a > ho	ho + ti	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	tato aparena samayena samanuggāhīyamāno vā asamanuggāhīyamāno vā amūlakañ'c'eva taṃ adhikaraṇaṃ hoti			2022-05-11	= COUNTIFS(C$2:C732,C732)	C732	C732	1.0
15.0	147.0	bhikkhu	noun	masc nom sg, from bhikkhati	0.0	பிக்கு	monk, monastic	beggar, mendicant	√bhikkh (to beg)	1.0	a	0.0	√bhikkh + u	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	bhikkhu ca dosaṃ patiṭṭhāti, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C733,C733)	C733	C733	1.0
1.0	25.0	ca	ind	conj			and									SA8	duṭṭhadosasikkhāpadaṃ	bhikkhu ca dosaṃ patiṭṭhāti, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C734,C734)	C734	C734	1.0
1.0	2.0	dosaṃ	noun	masc acc sg of dosa			fault, mistake		√dus (to be angry, corrupt)	3.0	ya		√dus + *a			SA8	duṭṭhadosasikkhāpadaṃ	bhikkhu ca dosaṃ patiṭṭhāti, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C735,C735)	C735	C735	1.0
1.0	2.0	patiṭṭhāti	verb	pr 3rd sg			he admits, confesses	stands back	√ṭhā (to stand)	1.0	a		pati + √ṭhā + ti			SA8	duṭṭhadosasikkhāpadaṃ	bhikkhu ca dosaṃ patiṭṭhāti, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C736,C736)	C736	C736	1.0
8.0	13.0	saṅghādiseso	noun	masc nom sg of saṅghādisesa	0.0	0.0	offence requiring the involvement of the community in the beginning and the rest	with the community in the beginning and the rest	0.0	0.0	0.0	0.0	saṅgha + ādi + sesa	0.0	0.0	SA8	duṭṭhadosasikkhāpadaṃ	bhikkhu ca dosaṃ patiṭṭhāti, saṅghādiseso.			2022-05-11	= COUNTIFS(C$2:C737,C737)	C737	C737	1.0
 	 																				2022-05-11	#N/A	#N/A	#N/A	
 		9.0																			2022-05-11	#N/A	#N/A	#N/A	
11.0	99.0	yo	pron	masc nom sg of ya	0.0	எவரேனும்	whichever, whoever	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C740,C740)	C740	C740	1.0
14.0	124.0	pana	ind	0.0	0.0	இப்போது	then, now, so, but	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C741,C741)	C741	C741	1.0
16.0	147.0	bhikkhu	noun	masc nom sg, from bhikkhati	0.0	பிக்கு	monk, monastic	beggar, mendicant	√bhikkh (to beg)	1.0	a	0.0	√bhikkh + u	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C742,C742)	C742	C742	1.0
2.0	26.0	bhikkhuṃ	noun	masc acc sg, from bhikkhati	0.0	0.0	monk, monastic	beggar, mendicant	√bhikkh (to beg)	1.0	a	0.0	√bhikkh + u	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C743,C743)	C743	C743	1.0
2.0	2.0	duṭṭho	adj	masc nom sg of duṭṭha	0.0	0.0	angry, upset	corrupt	√dus (to be angry, corrupt)	3.0	ya	0.0	√dus + ta	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C744,C744)	C744	C744	1.0
2.0	2.0	doso	adj	masc nom sg of duṭṭha	0.0	0.0	with ill-will	hatred	√dus (to hate, dislike)	3.0	ya	0.0	√dus + *a	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C745,C745)	C745	C745	1.0
2.0	2.0	appatīto	adj	masc nom sg, pp of pacceti	0.0	0.0	displeased, unhappy	0.0	√i (to come, go)	1.0	a	0.0	na + pati + √i + ta	0.0	0.0	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C746,C746)	C746	C746	1.0
1.0	1.0	aññabhāgiyassa	adj	nt gen sg of aññabhāgiya			of belonging to another class, category						añña + bhāgiya	kammadhāraya	añña + bhāgiya	SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C747,C747)	C747	C747	1.0
1.0	2.0	- añña	pron				another, another kind									SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C748,C748)	C748	C748	1.0
1.0	1.0	- bhāgiyassa	adj	nt gen sg of bhāgiya			(of) belonging to a class, category	of a part	√bhaj (to divide, distribute)	1.0	a		√bhaj > bhag > bhāg + *a + iya			SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C749,C749)	C749	C749	1.0
1.0	1.0	adhikaraṇassa	noun	nt gen sg of adhikaraṇa			of a legal case, issue		√kar (to do, make)	7.0	o		adhi + √kar + aṇa			SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C750,C750)	C750	C750	1.0
1.0	5.0	kiñci	pron	masc acc sg of kaci			some, any						ka + ci			SA9	aññabhāgiyasikkhāpadaṃ	yo pana bhikkhu bhikkhuṃ duṭṭho doso appatīto aññabhāgiyassa adhikaraṇassa kiñci desaṃ lesamattaṃ upādāya pārājikena dhammena anuddhaṃseyya			2022-05-11	= COUNTIFS(C$2:C751,C751)	C751	C751	1.0
